date,state,district,pincode,demo_age_5_17,demo_age_17_
18-10-2025,Mizoram,Aizawl,796005,0,10
18-10-2025,Mizoram,Champhai,796261,3,11
18-10-2025,Mizoram,Champhai,796310,5,5
18-10-2025,Mizoram,Champhai,796320,1,3
18-10-2025,Mizoram,Champhai,796321,5,12
18-10-2025,Mizoram,Kolasib,796101,3,6
18-10-2025,Mizoram,Lawngtlai,796901,0,1
18-10-2025,Mizoram,Lunglei,796571,1,7
18-10-2025,Mizoram,Lunglei,796701,3,18
18-10-2025,Mizoram,Lunglei,796710,1,1
18-10-2025,Mizoram,Mamit,796421,0,0
18-10-2025,Mizoram,Mamit,796441,0,4
18-10-2025,Mizoram,Saiha,796911,1,5
24-10-2025,Mizoram,Aizawl,796005,4,21
24-10-2025,Mizoram,Champhai,796261,1,1
24-10-2025,Mizoram,Champhai,796321,5,23
24-10-2025,Mizoram,Mamit,796431,2,9
24-10-2025,Mizoram,Mammit,796441,0,7
24-10-2025,Mizoram,Saiha,796911,0,11
24-10-2025,Mizoram,Serchhip,796161,2,2
25-10-2025,Mizoram,Aizawl,796008,1,5
25-10-2025,Mizoram,Aizawl,796014,1,6
25-10-2025,Mizoram,Aizawl,796190,0,6
25-10-2025,Mizoram,Champhai,796290,1,0
25-10-2025,Mizoram,Kolasib,796014,1,0
25-10-2025,Mizoram,Kolasib,796081,3,15
25-10-2025,Mizoram,Lawngtlai,796810,2,5
25-10-2025,Mizoram,Lunglei,796181,0,1
25-10-2025,Mizoram,Lunglei,796571,1,3
29-10-2025,Mizoram,Aizawl,796111,0,1
29-10-2025,Mizoram,Kolasib,796410,1,0
29-10-2025,Mizoram,Mammit,796501,0,1
29-10-2025,Mizoram,Saiha,796901,0,13
28-10-2025,Mizoram,Aizawl,796005,2,10
28-10-2025,Mizoram,Aizawl,796014,1,4
28-10-2025,Mizoram,Aizawl,796025,0,1
28-10-2025,Mizoram,Aizawl,796161,1,5
28-10-2025,Mizoram,Aizawl,796230,0,2
28-10-2025,Mizoram,Serchhip,796181,0,7
31-10-2025,Mizoram,Kolasib,796091,0,3
01-11-2025,Mizoram,Champhai,796310,0,4
05-11-2025,Mizoram,Lawngtlai,796772,1,0
05-11-2025,Mizoram,Mamit,796431,0,3
08-11-2025,Mizoram,Aizawl,796014,0,1
08-11-2025,Mizoram,Lunglei,796730,0,1
08-11-2025,Mizoram,Mammit,796501,0,1
08-11-2025,Mizoram,Saitual,796291,0,1
09-11-2025,Mizoram,Kolasib,796007,1,0
09-11-2025,Mizoram,Lawngtlai,796891,0,1
09-11-2025,Mizoram,Lunglei,796701,2,7
09-11-2025,Mizoram,Serchhip,796181,0,1
11-11-2025,Mizoram,Champhai,796320,0,1
15-11-2025,Mizoram,Champhai,796320,0,2
16-11-2025,Mizoram,Aizawl,796012,0,1
16-11-2025,Mizoram,Champhai,796310,0,1
16-11-2025,Mizoram,Lawngtlai,796891,0,3
16-11-2025,Mizoram,Lunglei,796710,0,1
17-11-2025,Mizoram,Saitual,796261,1,2
18-11-2025,Mizoram,Mammit,796471,0,1
01-12-2025,Mizoram,Saitual,796290,0,1
02-12-2025,Mizoram,Lawngtlai,796810,0,4
02-12-2025,Mizoram,Saitual,796017,0,1
02-12-2025,Mizoram,Serchhip,796370,0,1
03-12-2025,Mizoram,Aizawl,796111,1,3
03-12-2025,Mizoram,Mammit,796471,0,1
04-12-2025,Mizoram,Aizawl,796025,0,2
05-12-2025,Mizoram,Aizawl,796025,0,1
05-12-2025,Mizoram,Hnahthial,796571,0,1
05-12-2025,Mizoram,Mammit,796431,0,2
06-12-2025,Mizoram,Aizawl,796111,0,1
06-12-2025,Mizoram,Khawzawl,796310,0,2
06-12-2025,Mizoram,Lunglei,796181,0,1
06-12-2025,Mizoram,Lunglei,796701,0,9
06-12-2025,Mizoram,Saitual,796261,2,4
06-12-2025,Mizoram,Serchhip,796186,0,2
07-12-2025,Mizoram,Aizawl,796005,0,7
07-12-2025,Mizoram,Aizawl,796017,3,0
07-12-2025,Mizoram,Champhai,796310,0,1
07-12-2025,Mizoram,Lunglei,796571,0,1
07-12-2025,Mizoram,Mammit,796501,0,1
05-11-2025,Mizoram,Aizawl,796001,0,2
05-11-2025,Mizoram,Champhai,796321,0,2
05-11-2025,Mizoram,Champhai,796370,0,2
05-11-2025,Mizoram,Kolasib,796101,0,1
05-11-2025,Mizoram,Lawngtlai,796770,0,1
05-11-2025,Mizoram,Serchhip,796181,0,1
06-11-2025,Mizoram,Aizawl,796007,0,3
06-11-2025,Mizoram,Aizawl,796009,0,8
06-11-2025,Mizoram,Aizawl,796036,0,1
06-11-2025,Mizoram,Champhai,796310,0,6
06-11-2025,Mizoram,Kolasib,796075,0,1
06-11-2025,Mizoram,Mamit,796471,0,1
06-11-2025,Mizoram,Mammit,796441,0,2
06-11-2025,Mizoram,Saiha,796901,0,13
06-11-2025,Mizoram,Serchhip,796161,0,2
06-11-2025,Mizoram,Serchhip,796181,0,3
07-11-2025,Mizoram,Aizawl,796007,0,7
07-11-2025,Mizoram,Aizawl,796012,0,10
07-11-2025,Mizoram,Aizawl,796190,1,1
07-11-2025,Mizoram,Aizawl,796410,0,2
07-11-2025,Mizoram,Kolasib,796091,0,1
07-11-2025,Mizoram,Lawngtlai,796770,1,1
07-11-2025,Mizoram,Lawngtlai,796772,1,4
07-11-2025,Mizoram,Lunglei,796730,0,4
07-11-2025,Mizoram,Mammit,796441,1,3
07-11-2025,Mizoram,Mammit,796471,0,2
07-12-2025,Mizoram,Aizawl,796410,0,1
07-12-2025,Mizoram,Lawngtlai,796891,0,1
07-12-2025,Mizoram,Lunglei,796751,1,2
07-12-2025,Mizoram,Saiha,796901,0,2
06-12-2025,Mizoram,Aizawl,796190,0,1
06-12-2025,Mizoram,Aizawl,796410,0,1
06-12-2025,Mizoram,Kolasib,796075,0,3
06-12-2025,Mizoram,Lawngtlai,796891,1,6
06-12-2025,Mizoram,Mamit,796431,0,2
06-12-2025,Mizoram,Mamit,796471,5,1
06-12-2025,Mizoram,Mammit,796431,0,1
04-11-2025,Mizoram,Aizawl,796005,0,14
04-11-2025,Mizoram,Kolasib,796091,0,2
04-11-2025,Mizoram,Lawngtlai,796770,0,5
04-11-2025,Mizoram,Lunglei,796701,2,41
04-11-2025,Mizoram,Mamit,796441,0,3
04-11-2025,Mizoram,Mammit,796421,0,1
04-11-2025,Mizoram,Serchhip,796181,2,10
08-11-2025,Mizoram,Aizawl,796012,1,1
08-11-2025,Mizoram,Champhai,796290,1,1
08-11-2025,Mizoram,Champhai,796370,0,2
08-11-2025,Mizoram,Kolasib,796081,0,5
08-11-2025,Mizoram,Lawngtlai,796772,0,1
08-11-2025,Mizoram,Mammit,796471,0,2
09-11-2025,Mizoram,Aizawl,796012,0,1
11-11-2025,Mizoram,Aizawl,796008,0,5
11-11-2025,Mizoram,Aizawl,796014,1,2
11-11-2025,Mizoram,Aizawl,796025,0,2
11-11-2025,Mizoram,Aizawl,796161,0,2
11-11-2025,Mizoram,Champhai,796370,0,2
11-11-2025,Mizoram,Lawngtlai,796772,0,2
11-11-2025,Mizoram,Lunglei,796571,2,3
11-11-2025,Mizoram,Mamit,796410,0,2
11-11-2025,Mizoram,Saiha,796911,0,2
11-11-2025,Mizoram,Serchhip,796370,0,1
10-11-2025,Mizoram,Aizawl,796005,0,19
10-11-2025,Mizoram,Aizawl,796012,1,6
10-11-2025,Mizoram,Aizawl,796014,0,3
10-11-2025,Mizoram,Aizawl,796025,0,1
10-11-2025,Mizoram,Aizawl,796111,1,2
10-11-2025,Mizoram,Aizawl,796261,4,14
10-11-2025,Mizoram,Champhai,796310,0,7
10-11-2025,Mizoram,Mamit,796431,0,4
10-11-2025,Mizoram,Mamit,796441,0,2
12-11-2025,Mizoram,Aizawl,796036,0,1
12-11-2025,Mizoram,Aizawl,796261,1,6
12-11-2025,Mizoram,Aizawl,796410,0,1
12-11-2025,Mizoram,Kolasib,796007,1,2
12-11-2025,Mizoram,Kolasib,796081,1,7
12-11-2025,Mizoram,Kolasib,796101,2,11
12-11-2025,Mizoram,Lawngtlai,796770,2,56
12-11-2025,Mizoram,Lunglei,796701,7,17
14-11-2025,Mizoram,Aizawl,796014,1,7
14-11-2025,Mizoram,Hnahthial,796571,1,0
14-11-2025,Mizoram,Lawngtlai,796901,0,1
14-11-2025,Mizoram,Lunglei,796701,3,22
14-11-2025,Mizoram,Mamit,796431,0,1
14-11-2025,Mizoram,Serchhip,796186,0,1
13-11-2025,Mizoram,Aizawl,796001,1,16
13-11-2025,Mizoram,Aizawl,796005,0,7
13-11-2025,Mizoram,Aizawl,796012,2,2
13-11-2025,Mizoram,Aizawl,796015,0,2
13-11-2025,Mizoram,Aizawl,796025,0,3
13-11-2025,Mizoram,Aizawl,796261,1,3
13-11-2025,Mizoram,Champhai,796320,0,9
13-11-2025,Mizoram,Champhai,796321,2,14
13-11-2025,Mizoram,Kolasib,796007,0,1
13-11-2025,Mizoram,Kolasib,796070,1,0
13-11-2025,Mizoram,Mamit,796441,0,1
13-11-2025,Mizoram,Saiha,796911,0,2
15-11-2025,Mizoram,Aizawl,796005,0,1
15-11-2025,Mizoram,Aizawl,796014,1,2
15-11-2025,Mizoram,Aizawl,796410,0,1
15-11-2025,Mizoram,Lunglei,796701,2,36
15-11-2025,Mizoram,Mammit,796431,0,3
15-11-2025,Mizoram,Serchhip,796181,1,6
24-12-2025,Mizoram,Aizawl,796012,0,1
24-12-2025,Mizoram,Serchhip,796181,0,2
25-12-2025,Mizoram,Aizawl,796009,0,3
25-12-2025,Mizoram,Aizawl,796015,0,1
