date,state,district,pincode,bio_age_5_17,bio_age_17_
20-12-2025,Arunachal Pradesh,Changlang,792123,0,1
20-12-2025,Arunachal Pradesh,Kra Daadi,791118,0,1
20-12-2025,Arunachal Pradesh,Lower Subansiri,791119,0,1
13-12-2025,Arunachal Pradesh,Changlang,792103,1,5
13-12-2025,Arunachal Pradesh,Papum Pare,791113,0,1
13-12-2025,Arunachal Pradesh,Siang,791001,0,1
13-12-2025,Arunachal Pradesh,Tirap,786629,0,1
14-12-2025,Arunachal Pradesh,Papum Pare,791112,0,2
14-12-2025,Arunachal Pradesh,Papum Pare,791113,0,1
14-12-2025,Arunachal Pradesh,Tirap,786630,0,1
15-12-2025,Arunachal Pradesh,East Siang,791104,0,1
15-12-2025,Arunachal Pradesh,Papum Pare,791110,0,2
16-12-2025,Arunachal Pradesh,East Siang,791104,0,3
16-12-2025,Arunachal Pradesh,Longding,786631,1,0
16-12-2025,Arunachal Pradesh,Upper Subansiri,791122,0,2
18-12-2025,Arunachal Pradesh,Longding,786630,0,2
21-12-2025,Arunachal Pradesh,Lower Dibang Valley,792110,0,1
12-12-2025,Arunachal Pradesh,Tirap,786629,0,1
10-12-2025,Arunachal Pradesh,Tawang,790105,1,2
11-12-2025,Arunachal Pradesh,Changlang,792123,0,2
11-12-2025,Arunachal Pradesh,Tirap,786631,0,1
11-12-2025,Arunachal Pradesh,Tirap,792129,1,2
01-12-2025,Arunachal Pradesh,Lohit,792103,0,1
01-12-2025,Arunachal Pradesh,Shi-yomi,791003,1,1
01-12-2025,Arunachal Pradesh,Tirap,786631,0,1
27-11-2025,Arunachal Pradesh,Dibang Valley,792110,0,1
28-11-2025,Arunachal Pradesh,Upper Siang,792061,0,2
29-11-2025,Arunachal Pradesh,Lower Subansiri,791119,0,3
29-11-2025,Arunachal Pradesh,Shi-yomi,791003,0,1
29-11-2025,Arunachal Pradesh,Siang,791001,0,2
29-11-2025,Arunachal Pradesh,Siang,791102,0,1
01-03-2025,Arunachal Pradesh,Papum Pare,791121,15,18
01-03-2025,Arunachal Pradesh,Lower Dibang Valley,792110,80,117
01-03-2025,Arunachal Pradesh,East Siang,791102,113,114
01-03-2025,Arunachal Pradesh,West Kameng,790003,17,47
01-03-2025,Arunachal Pradesh,West Siang,791101,51,58
01-03-2025,Arunachal Pradesh,Changlang,792120,128,73
01-03-2025,Arunachal Pradesh,Changlang,792122,72,97
